ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Product,Product_Category,Product_Visits,Product_Category_Visits,CA
,desktop,Macintosh,(not set),referral,Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Tri-blend Hoodie Grey,(not set),1,11,0
,tablet,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Performance Full Zip Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,1,5,0
,desktop,Windows,(not set),(none),Americas,Android BTTF Moonshot Graphic Tee,Home/Shop by Brand/Android/,1,12,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,2,24,0
,mobile,iOS,(not set),(none),Americas,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Performance Tee Navy,Home/Apparel/Women's/Women's-Performance Wear/,1,12,0
,mobile,iOS,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Apparel/,1,12,0
,mobile,Android,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Onesie Heather,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/,2,24,0
,desktop,Windows,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/,38,1274,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,mobile,iOS,(not set),(none),Asia,Retractable Ballpoint Pen Red,Home/Office/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Women's Short Sleeve Hero V-Neck Tee Black,(not set),1,2,0
,desktop,Macintosh,(not set),(none),Americas,Google Bongo Cupholder Bluetooth Speaker,Home/Electronics/Audio/,2,22,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,2,12,0
,desktop,Macintosh,(not set),cpm,Americas,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,1,6,0
,desktop,Linux,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,1,12,0
,mobile,Android,(not set),(none),Americas,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Asia,Sport Bag,Home/Bags/,3,36,0
,desktop,Windows,(not set),(none),Asia,Google Zipper-front Sports Bag,Home/Bags/,3,36,0
,desktop,Windows,(not set),(none),Americas,Google Youth Short Sleeve T-shirt Green,Home/Apparel/Kid's/Kids-Youth/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,(not set),1,9,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,10,57,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Bottle Opener Clip,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,1,10,0
,mobile,iOS,(not set),(none),Americas,Google Stylus Pen w/ LED Light,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Europe,Android Men's  Zip Hoodie,Home/Shop by Brand/Android/,4,24,0
,desktop,Macintosh,(not set),(none),Americas,Grip Kit Cable Organizer,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Performance Tee Pewter,Home/Apparel/Women's/Women's-Performance Wear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Outerwear/,2,24,0
,desktop,Windows,(not set),(none),Americas,YouTube Trucker Hat,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Grip Kit Cable Organizer,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,Ballpoint LED Light Pen,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Colored Pencil Set,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,tablet,iOS,(not set),(none),Americas,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Asia,Android Hard Cover Journal,Home/Office/Notebooks & Journals/,1,12,0
,tablet,Android,(not set),(none),Europe,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,3,36,0
,desktop,Macintosh,(not set),(none),Americas,Google Lunch Bag,Home/Bags/More Bags/,1,9,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,2,12,0
,mobile,Android,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Stylus Pen w/ LED Light,Home/Office/,1,12,0
,desktop,Linux,(not set),(none),Americas,Android Onesie Baby Blue,(not set),1,22,0
,desktop,Chrome OS,(not set),(none),Americas,Google Device Holder Sticky Pad,Home/Electronics/,1,14,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Europe,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,16,0
,mobile,iOS,(not set),(none),Americas,26 oz Double Wall Insulated Bottle,Home/Drinkware/,2,24,0
,tablet,iOS,(not set),(none),Americas,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,2,24,0
,tablet,iOS,(not set),(none),Americas,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,2,24,0
,mobile,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,mobile,iOS,(not set),(none),Asia,Google Men's Pullover Hoodie Grey,Home/Apparel/,1,12,0
,mobile,iOS,(not set),(none),Asia,Android Onesie Sprout Green,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,mobile,iOS,(not set),(none),Asia,Google Toddler Raglan Shirt Blue Heather/Navy,Home/Apparel/Kid's/Kid's-Toddler/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,1,12,0
,mobile,Android,(not set),(none),Americas,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,2,11,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,2,12,0
,desktop,Windows,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,3,9,0
,desktop,Windows,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Power/,3,14,0
,desktop,Linux,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Americas,"Google High Capacity 10,400mAh Charger",Home/Electronics/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Bongo Cupholder Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,2,24,0
,mobile,iOS,(not set),(none),Americas,Google Tote Bag,Home/Bags/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Foam Can and Bottle Cooler,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Windup Android,Home/Accessories/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android Onesie Baby Blue,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,27,0
,desktop,Windows,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,2,27,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,1,15,0
,desktop,Macintosh,(not set),(none),Americas,Google Insulated Stainless Steel Bottle,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,tablet,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,(not set),2,3,0
,tablet,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,2,12,0
,tablet,iOS,(not set),(none),Americas,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Shop by Brand/Android/,1,12,0
,desktop,Windows,(not set),(none),Europe,Android Men's Vintage Tee,Home/Shop by Brand/Android/,6,48,0
,desktop,Windows,(not set),(none),Europe,Android Men's Vintage Tee,(not set),6,24,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Airflow 1/4 Zip Pullover Black,Home/Apparel/Men's/Men's-Performance Wear/,1,13,0
,desktop,Windows,(not set),(none),Europe,Google  Women's Muscle Tee,(not set),2,6,0
,desktop,Windows,(not set),referral,Europe,Android Journal Book Set,Home/Office/Notebooks & Journals/,1,12,0
,mobile,iOS,(not set),(none),Europe,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/,1,12,0
,desktop,Windows,(not set),(none),Asia,Android BTTF Moonshot Graphic Tee,Home/Shop by Brand/Android/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Shop by Brand/Google/,3,12,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,(not set),3,30,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Snapback Hat Black,Home/Apparel/Headgear/,1,11,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),(none),Americas,Google Device Stand,Home/Electronics/Electronics Accessories/,1,10,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/,6,48,0
,mobile,Android,(not set),(none),Europe,Nest® Cam Outdoor Security Camera - USA,(not set),2,6,0
,desktop,Windows,(not set),(none),Americas,Google Laptop and Cell Phone Stickers,(not set),1,8,0
,mobile,iOS,(not set),(none),Americas,Metal Texture Roller Pen,Home/Office/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Americas,Google Infant Zip Hood Royal Blue,(not set),1,12,0
,tablet,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,Android,(not set),cpm,Americas,YouTube Onesie Heather,Home/Apparel/Kid's/,1,12,0
,mobile,Android,(not set),cpm,Americas,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,1,24,0
,mobile,Android,(not set),cpm,Americas,Google Women's Fleece Hoodie,Home/Shop by Brand/Google/,1,24,0
,mobile,Android,(not set),cpm,Americas,Google Women's Insulated Thermal Vest Navy,Home/Shop by Brand/Google/,1,24,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Water Resistant Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),(none),Europe,Compact Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),(none),Americas,Android Luggage Tag,Home/Accessories/Housewares/,1,8,0
,desktop,Windows,(not set),(none),Americas,YouTube Twill Cap,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Europe,Google Tube Power Bank,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Maze Pen,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Apparel/Women's/Women's-Performance Wear/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,1,12,0
,desktop,Windows,(not set),(none),Asia,Aluminum Handy Emergency Flashlight,Home/Electronics/Flashlights/,1,5,0
,desktop,Windows,(not set),(none),Asia,Android Journal Book Set,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Windows,(not set),(none),Americas,Pen Pencil & Highlighter Set,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Americas,Digital Lightshow Smart Speaker and Notification Center,Home/Electronics/Audio/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Jacket Charcoal,(not set),1,6,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,(not set),3,48,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,3,38,0
,desktop,Windows,(not set),cpm,Americas,Android RFID Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,22 oz YouTube Bottle Infuser,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Windows,(not set),(none),Asia,Sport Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Twill Cap,Home/Apparel/Headgear/,33,128,0
,desktop,Windows,(not set),(none),Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,3,36,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,2,14,0
,desktop,Windows,(not set),referral,Europe,Digital Lightshow Smart Speaker and Notification Center,Home/Electronics/Audio/,1,10,0
,desktop,Windows,(not set),referral,Europe,Plastic Sliding Flashlight,Home/Electronics/Flashlights/,1,5,0
,mobile,iOS,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,7,16,0
,mobile,iOS,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,7,24,0
,mobile,iOS,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),7,36,0
,mobile,iOS,(not set),cpm,Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,4,54,0
,mobile,iOS,(not set),(none),Asia,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,mobile,iOS,(not set),(none),Asia,Compact Bluetooth Speaker,Home/Electronics/,1,12,0
,mobile,iOS,(not set),(none),Asia,Google Sunglasses,Home/Accessories/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,3,42,0
,desktop,Macintosh,(not set),(none),Americas,Compact Selfie Stick,Home/Accessories/,9,24,0
,desktop,Macintosh,(not set),(none),Americas,Ballpoint Stylus Pen,Home/Office/,16,144,0
,mobile,iOS,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Asia,25L Classic Rucksack,Home/Bags/Backpacks/,1,6,0
,tablet,iOS,(not set),(none),Europe,Google Tube Power Bank,Home/Electronics/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,1,5,0
,mobile,iOS,(not set),(none),Americas,Pen Pencil & Highlighter Set,Home/Office/,2,24,0
,tablet,iOS,(not set),(none),Americas,Google 22 oz Water Bottle,Home/Drinkware/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/,2,12,0
,desktop,Chrome OS,(not set),(none),Americas,Keyboard DOT Sticker,Home/Accessories/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Recycled Mouse Pad,Home/Office/Office Other/,1,3,0
,desktop,Macintosh,(not set),(none),Americas,Bottle Opener Clip,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
